fleet_id,vehicle_id,current_vehicle_make,current_vehicle_model,vehicle_type,fuel_type,vehicle_age_years,purchase_year,daily_distance_km,monthly_distance_km,operating_days_per_month,average_trip_distance_km,usage_pattern,fuel_cost_monthly,maintenance_cost_monthly,vehicle_value,remaining_life_years,payload_requirement_kg,required_range_km,charging_window_hours,depot_location,ev_suitable,recommended_ev_type,electrification_priority,recommended_ev_model,estimated_annual_savings,carbon_reduction_percent,readiness_score,annual_fuel_cost,annual_maintenance_cost,total_annual_operating_cost,vehicle_replacement_priority
FLEET_158,VH_19061,Force,Urbania,Delivery Van,Diesel,8.0,2018,147.0,3675.0,25,37.0,Mixed,25088.0,7051.0,609000.0,3.8,941.0,224.0,7,Nagpur,True,Light Commercial,Medium,Force Ev,177000.0,62.0,62.0,301056.0,84612.0,385668.0,Critical
FLEET_194,VH_09474,Skoda,Slavia,Sedan,Diesel,1.6,2025,40.0,920.0,23,12.0,Mixed,7344.0,1602.0,893000.0,10.0,481.0,60.0,5,Pune,True,Passenger,Medium,Maruti E-Swift,56000.0,50.0,64.0,88128.0,19224.0,107352.0,Medium
FLEET_288,VH_49582,Maruti,Alto,Delivery Van,Diesel,4.1,2022,172.0,4472.0,26,58.0,Urban,24560.0,6580.0,642000.0,7.5,1079.0,274.0,8,Ahmedabad,True,Light Commercial,Medium,Eicher Ev,183000.0,48.0,63.0,294720.0,78960.0,373680.0,High
FLEET_136,VH_52505,Hyundai,Alcazar,Suv,Diesel,8.9,2018,107.0,2568.0,24,53.0,Urban,15864.0,4305.0,786000.0,2.7,429.0,139.0,10,Mumbai,True,Passenger,Medium,Toyota E-Innova,123000.0,46.0,74.0,190368.0,51660.0,242028.0,Critical
FLEET_124,VH_78114,Maruti,Brezza,Crossover,Petrol,8.4,2018,44.0,1012.0,23,14.0,Urban,9062.0,2421.0,675000.0,3.6,679.0,62.0,8,Kolkata,True,Passenger,High,Toyota E-Innova,61000.0,69.0,74.0,108744.0,29052.0,137796.0,High
FLEET_232,VH_76402,Tata,Winger,Suv,Diesel,6.0,2020,110.0,2530.0,23,51.0,Mixed,16704.0,6469.0,544000.0,5.5,514.0,152.0,6,Hyderabad,True,Passenger,Medium,Kia E-Seltos,137000.0,48.0,64.0,200448.0,77628.0,278076.0,High
FLEET_351,VH_89645,Mahindra,Xuv700,Minivan,Diesel,8.0,2018,175.0,4200.0,24,69.0,Mixed,24421.0,6812.0,225000.0,3.4,865.0,258.0,7,Kolkata,True,Light Commercial,Medium,Mahindra Ev,217000.0,63.0,54.0,293052.0,81744.0,374796.0,Critical
FLEET_312,VH_72486,Bajaj,Re,Three-Wheeler,Cng,11.3,2015,47.0,1175.0,25,15.0,Urban,2308.0,1832.0,27000.0,1.4,322.0,62.0,8,Mumbai,True,L3 Category,Medium,Mahindra Ev,23000.0,76.0,78.0,27696.0,21984.0,49680.0,High
FLEET_278,VH_55319,Force,Traveller,Delivery Van,Diesel,2.2,2024,85.0,2125.0,25,25.0,Rural,13483.0,3566.0,545000.0,8.7,923.0,120.0,6,Chennai,True,Light Commercial,Medium,Tata Magic Ev,104000.0,47.0,67.0,161796.0,42792.0,204588.0,High
FLEET_387,VH_92160,Tata,Harrier,Delivery Van,Diesel,11.0,2015,83.0,2075.0,25,37.0,Urban,13918.0,3487.0,175000.0,1.4,1282.0,121.0,10,Ahmedabad,True,Light Commercial,Medium,Force Ev,108000.0,56.0,55.0,167016.0,41844.0,208860.0,Critical
FLEET_319,VH_05512,Piaggio,Ape,Three-Wheeler,Cng,8.3,2018,37.0,962.0,26,10.0,Urban,2158.0,1547.0,64000.0,3.6,331.0,60.0,7,Hyderabad,True,L3 Category,Medium,Atul Ev,21000.0,70.0,76.0,25896.0,18564.0,44460.0,High
FLEET_057,VH_38943,Mahindra,Alfa,Sedan,Petrol,8.7,2018,61.0,1525.0,25,19.0,Urban,13196.0,3284.0,465000.0,3.2,310.0,77.0,10,Bangalore,True,Passenger,High,Mercedes E-Glc,93000.0,68.0,81.0,158352.0,39408.0,197760.0,Critical
FLEET_026,VH_65239,Ashok Leyland,Avatar,Truck,Diesel,11.2,2015,231.0,6006.0,26,59.0,Mixed,41899.0,13254.0,606000.0,1.3,9097.0,338.0,7,Pune,False,Heavy Commercial,Low,Eicher Ev,337000.0,59.0,38.0,502788.0,159048.0,661836.0,Critical
FLEET_376,VH_86377,Eicher,Pro 3015,Delivery Van,Diesel,1.6,2025,118.0,3068.0,26,52.0,Rural,20341.0,6131.0,593000.0,9.6,737.0,164.0,5,Chennai,True,Light Commercial,Medium,Mahindra Ev,148000.0,47.0,72.0,244092.0,73572.0,317664.0,High
FLEET_024,VH_35331,Tata,Harrier,Minivan,Diesel,4.0,2022,198.0,4752.0,24,69.0,Urban,27416.0,9743.0,438000.0,7.1,972.0,272.0,6,Delhi,True,Light Commercial,Medium,Mahindra Ev,219000.0,44.0,71.0,328992.0,116916.0,445908.0,Critical
FLEET_340,VH_65469,Mahindra,Cj340,Delivery Van,Diesel,1.7,2025,155.0,4030.0,26,40.0,Mixed,19685.0,6118.0,977000.0,10.0,814.0,233.0,5,Jaipur,True,Light Commercial,High,Tata Ace Ev,130000.0,52.0,77.0,236220.0,73416.0,309636.0,High
FLEET_101,VH_62443,Tata,Punch,Truck,Diesel,1.6,2025,307.0,7982.0,26,77.0,Highway,70183.0,17915.0,3324000.0,9.8,7213.0,442.0,6,Hyderabad,True,Heavy Commercial,Low,Volvo Fm Ev,570000.0,45.0,46.0,842196.0,214980.0,1057176.0,High
FLEET_288,VH_84137,Mahindra,Cj340,Suv,Petrol,8.7,2018,113.0,2825.0,25,45.0,Mixed,17772.0,5778.0,264000.0,3.3,444.0,138.0,5,Pune,True,Passenger,Medium,Kia E-Seltos,160000.0,64.0,76.0,213264.0,69336.0,282600.0,Critical
FLEET_252,VH_21936,Ashok Leyland,Partner,Truck,Cng,9.4,2017,371.0,9646.0,26,136.0,Highway,51508.0,18885.0,579000.0,2.5,8078.0,550.0,3,Bangalore,False,Heavy Commercial,Low,Volvo Fm Ev,354000.0,70.0,40.0,618096.0,226620.0,844716.0,High
FLEET_181,VH_68917,Skoda,Slavia,Suv,Diesel,1.1,2025,45.0,1125.0,25,19.0,Urban,6383.0,2315.0,1405000.0,9.3,405.0,60.0,6,Hyderabad,True,Passenger,High,Tata Nexon Ev,59000.0,52.0,86.0,76596.0,27780.0,104376.0,Medium
FLEET_240,VH_21194,Toyota,Fortuner,Passenger,Diesel,3.0,2023,66.0,1584.0,24,27.0,Urban,10571.0,3027.0,252000.0,8.0,364.0,82.0,10,Hyderabad,True,Passenger,High,Mahindra E2O,82000.0,63.0,78.0,126852.0,36324.0,163176.0,Medium
FLEET_359,VH_75240,Mahindra,E2O,Three-Wheeler,Cng,2.1,2024,39.0,1014.0,26,13.0,Urban,1927.0,1190.0,77000.0,8.7,317.0,60.0,10,Nagpur,True,L3 Category,High,Tvs Ev,18000.0,71.0,79.0,23124.0,14280.0,37404.0,Medium
FLEET_384,VH_17158,Tata,Tiago,Suv,Petrol,10.4,2016,64.0,1600.0,25,16.0,Urban,11064.0,3311.0,211000.0,1.5,750.0,84.0,8,Mumbai,True,Passenger,High,Tata Nexon Ev,72000.0,64.0,79.0,132768.0,39732.0,172500.0,Critical
FLEET_225,VH_79611,Eicher,Pro 2099,Delivery Van,Cng,4.8,2022,187.0,4675.0,25,68.0,Mixed,20884.0,8673.0,306000.0,6.3,1308.0,260.0,5,Hyderabad,True,Light Commercial,High,Force Ev,186000.0,65.0,71.0,250608.0,104076.0,354684.0,High
FLEET_265,VH_78983,Kia,Sonet,Sedan,Diesel,2.9,2024,130.0,3120.0,24,48.0,Mixed,21243.0,6910.0,750000.0,7.9,474.0,175.0,5,Nagpur,True,Passenger,High,Tata Nexon Ev,187000.0,43.0,79.0,254916.0,82920.0,337836.0,High
FLEET_217,VH_31296,Mahindra,E2O,Delivery Van,Diesel,10.1,2016,86.0,2150.0,25,35.0,Mixed,14673.0,3969.0,343000.0,1.6,760.0,130.0,6,Mumbai,True,Light Commercial,Medium,Eicher Ev,98000.0,48.0,59.0,176076.0,47628.0,223704.0,Critical
FLEET_088,VH_40872,Tata,Lpt,Truck,Cng,6.6,2020,250.0,6500.0,26,69.0,Highway,34362.0,17403.0,1768000.0,4.9,5449.0,400.0,5,Ahmedabad,True,Heavy Commercial,Medium,Volvo Fm Ev,288000.0,68.0,49.0,412344.0,208836.0,621180.0,Critical
FLEET_265,VH_46145,Skoda,Kushaq,Minivan,Diesel,8.3,2018,143.0,3575.0,25,37.0,Urban,24572.0,6969.0,306000.0,3.4,996.0,205.0,8,Pune,True,Light Commercial,Medium,Tata Winger Ev,206000.0,51.0,65.0,294864.0,83628.0,378492.0,Critical
FLEET_308,VH_35581,Skoda,Kushaq,Minivan,Diesel,12.0,2014,206.0,4944.0,24,65.0,Urban,25217.0,10726.0,140000.0,1.3,680.0,305.0,8,Pune,False,Light Commercial,Low,Tata Magic Ev,236000.0,59.0,41.0,302604.0,128712.0,431316.0,Critical
FLEET_036,VH_99963,Bharatbenz,1917R,Truck,Cng,4.3,2022,316.0,7900.0,25,106.0,Highway,55703.0,18843.0,1907000.0,7.2,6657.0,471.0,3,Mumbai,True,Heavy Commercial,Medium,Ashok Leyland Ev,415000.0,61.0,43.0,668436.0,226116.0,894552.0,Critical
FLEET_295,VH_43952,Maruti,Celerio,Delivery Van,Diesel,2.8,2024,164.0,4100.0,25,60.0,Urban,24646.0,5770.0,706000.0,8.6,977.0,231.0,10,Kolkata,True,Light Commercial,High,Tata Ace Ev,189000.0,54.0,85.0,295752.0,69240.0,364992.0,High
FLEET_299,VH_15979,Kia,Sonet,Sedan,Petrol,1.1,2025,100.0,2400.0,24,27.0,Urban,16948.0,4077.0,583000.0,9.3,403.0,131.0,9,Bangalore,True,Passenger,High,Mercedes E-Glc,139000.0,57.0,99.0,203376.0,48924.0,252300.0,High
FLEET_209,VH_64167,Tata,Iris,Heavy Commercial,Diesel,1.9,2025,373.0,8952.0,24,97.0,Highway,85612.0,26099.0,1937000.0,9.9,11313.0,550.0,4,Chennai,True,Heavy Commercial,Low,Bharatbenz Ev,727000.0,52.0,48.0,1027344.0,313188.0,1340532.0,High
FLEET_166,VH_03738,Scania,G410,Truck,Diesel,5.8,2021,265.0,6360.0,24,115.0,Highway,57765.0,17759.0,939000.0,5.5,10889.0,430.0,6,Nagpur,False,Heavy Commercial,Low,Volvo Fm Ev,436000.0,58.0,32.0,693180.0,213108.0,906288.0,High
FLEET_324,VH_09224,Skoda,Slavia,Passenger,Petrol,5.4,2021,102.0,2346.0,23,48.0,Urban,15760.0,5677.0,179000.0,6.6,269.0,152.0,8,Kolkata,True,Passenger,High,Skoda E-Slavia,114000.0,67.0,85.0,189120.0,68124.0,257244.0,High
FLEET_380,VH_94323,Toyota,Innova,Passenger,Diesel,7.0,2019,114.0,2622.0,23,37.0,Urban,20866.0,6712.0,383000.0,4.8,314.0,138.0,6,Hyderabad,True,Passenger,Medium,Mercedes E-Glc,146000.0,50.0,70.0,250392.0,80544.0,330936.0,Critical
FLEET_215,VH_75809,Bharatbenz,1917R,Truck,Cng,0.8,2026,372.0,8928.0,24,155.0,Highway,57864.0,19478.0,2059000.0,10.7,10338.0,550.0,3,Kolkata,True,Heavy Commercial,Medium,Tata Prima Ev,543000.0,80.0,59.0,694368.0,233736.0,928104.0,High
FLEET_285,VH_33315,Scania,R560,Truck,Diesel,10.6,2016,292.0,7592.0,26,103.0,Highway,67629.0,19745.0,828000.0,1.3,6601.0,429.0,6,Pune,False,Heavy Commercial,Low,Ashok Leyland Ev,446000.0,65.0,24.0,811548.0,236940.0,1048488.0,Critical
FLEET_044,VH_17479,Mercedes,Glc,Suv,Petrol,6.5,2020,53.0,1219.0,23,15.0,Urban,8860.0,2656.0,1098000.0,5.1,768.0,65.0,7,Mumbai,True,Passenger,High,Toyota E-Innova,67000.0,66.0,76.0,106320.0,31872.0,138192.0,High
FLEET_340,VH_15492,Ashok Leyland,Partner,Truck,Diesel,3.0,2023,267.0,6675.0,25,94.0,Highway,62468.0,15449.0,2484000.0,8.2,9350.0,401.0,5,Chennai,False,Heavy Commercial,Low,Eicher Ev,527000.0,51.0,36.0,749616.0,185388.0,935004.0,Medium
FLEET_039,VH_95566,Ashok Leyland,Boss,Truck,Diesel,10.8,2016,222.0,5772.0,26,101.0,Highway,41432.0,15535.0,598000.0,1.4,5545.0,339.0,6,Ahmedabad,False,Heavy Commercial,Low,Bharatbenz Ev,322000.0,43.0,27.0,497184.0,186420.0,683604.0,Critical
FLEET_159,VH_35309,Mercedes,Glc,Minivan,Diesel,2.6,2024,202.0,4848.0,24,51.0,Urban,31228.0,7374.0,746000.0,8.5,919.0,296.0,9,Delhi,True,Light Commercial,Medium,Force Ev,216000.0,42.0,64.0,374736.0,88488.0,463224.0,High
FLEET_021,VH_27318,Hyundai,E-Oniq,Sedan,Petrol,4.8,2022,38.0,912.0,24,15.0,Urban,7997.0,1941.0,586000.0,7.0,301.0,60.0,7,Delhi,True,Passenger,Medium,Hyundai E-Creta,53000.0,67.0,68.0,95964.0,23292.0,119256.0,High
FLEET_258,VH_21533,Tata,Winger,Delivery Van,Diesel,7.7,2019,95.0,2280.0,24,36.0,Urban,13593.0,4341.0,253000.0,3.8,996.0,146.0,6,Nagpur,True,Light Commercial,Medium,Tata Ace Ev,109000.0,55.0,76.0,163116.0,52092.0,215208.0,Critical
FLEET_054,VH_79677,Mahindra,Cj340,Suv,Petrol,9.3,2017,111.0,2775.0,25,36.0,Urban,21538.0,4913.0,467000.0,2.6,431.0,160.0,6,Chennai,True,Passenger,High,Maruti E-Swift,165000.0,50.0,71.0,258456.0,58956.0,317412.0,Critical
FLEET_030,VH_73275,Mercedes,Glc,Minivan,Diesel,9.9,2017,167.0,4008.0,24,55.0,Urban,27156.0,8386.0,336000.0,2.1,892.0,223.0,9,Delhi,True,Light Commercial,Medium,Eicher Ev,187000.0,53.0,73.0,325872.0,100632.0,426504.0,Critical
FLEET_340,VH_20388,Kia,Sonet,Minivan,Diesel,3.6,2023,153.0,3825.0,25,38.0,Rural,26291.0,7648.0,625000.0,8.2,811.0,202.0,6,Delhi,True,Light Commercial,Medium,Force Ev,221000.0,43.0,62.0,315492.0,91776.0,407268.0,High
FLEET_008,VH_97569,Kia,Sonet,Passenger,Petrol,7.0,2019,120.0,2880.0,24,49.0,Urban,21671.0,6225.0,384000.0,4.7,416.0,174.0,10,Delhi,True,Passenger,High,Kia E-Seltos,177000.0,64.0,79.0,260052.0,74700.0,334752.0,Critical
FLEET_279,VH_32047,Mahindra,Scorpio,Delivery Van,Diesel,1.1,2025,83.0,2075.0,25,35.0,Mixed,12330.0,3304.0,1072000.0,10.7,899.0,122.0,5,Mumbai,True,Light Commercial,High,Maruti E-Eeco,102000.0,46.0,80.0,147960.0,39648.0,187608.0,Medium
FLEET_102,VH_63910,Tata,Prima,Delivery Van,Diesel,7.9,2019,115.0,2875.0,25,46.0,Mixed,14819.0,5685.0,318000.0,3.6,886.0,159.0,5,Delhi,True,Light Commercial,Medium,Mahindra Ev,142000.0,63.0,52.0,177828.0,68220.0,246048.0,Critical
FLEET_368,VH_69303,Piaggio,Ape,Three-Wheeler,Cng,9.8,2017,50.0,1300.0,26,18.0,Urban,2651.0,1626.0,46000.0,1.9,154.0,62.0,9,Bangalore,True,L3 Category,Medium,Bajaj Ev,23000.0,72.0,78.0,31812.0,19512.0,51324.0,High
FLEET_371,VH_27250,Tata,Prima,Passenger,Petrol,8.1,2018,81.0,2025.0,25,22.0,Urban,15610.0,4844.0,314000.0,3.7,229.0,121.0,9,Mumbai,True,Passenger,High,Tata Nexon Ev,112000.0,64.0,71.0,187320.0,58128.0,245448.0,Critical
FLEET_066,VH_47050,Tvs,King,Three-Wheeler,Cng,2.6,2024,32.0,800.0,25,14.0,Urban,1517.0,1265.0,58000.0,8.5,250.0,60.0,7,Kolkata,True,L3 Category,High,Atul Ev,15000.0,77.0,96.0,18204.0,15180.0,33384.0,Medium
FLEET_031,VH_37127,Mahindra,E2O,Suv,Petrol,1.4,2025,62.0,1550.0,25,23.0,Urban,12256.0,2954.0,1229000.0,10.5,518.0,76.0,7,Pune,True,Passenger,High,Hyundai E-Creta,90000.0,62.0,99.0,147072.0,35448.0,182520.0,Medium
FLEET_202,VH_07432,Eicher,Pro 2099,Truck,Diesel,6.1,2020,211.0,5064.0,24,94.0,Mixed,38246.0,11884.0,1781000.0,5.3,9481.0,339.0,7,Bangalore,True,Heavy Commercial,Low,Volvo Fm Ev,344000.0,54.0,52.0,458952.0,142608.0,601560.0,Critical
FLEET_003,VH_89561,Tvs,King,Three-Wheeler,Cng,3.8,2023,39.0,1014.0,26,10.0,Urban,1903.0,1292.0,70000.0,7.2,300.0,60.0,8,Mumbai,True,L3 Category,High,Mahindra Ev,16000.0,74.0,82.0,22836.0,15504.0,38340.0,Medium
FLEET_203,VH_32237,Force,Traveller,Delivery Van,Diesel,2.7,2024,195.0,4875.0,25,63.0,Mixed,23675.0,7289.0,620000.0,8.8,1170.0,270.0,7,Nagpur,True,Light Commercial,Medium,Mahindra Ev,173000.0,57.0,71.0,284100.0,87468.0,371568.0,High
FLEET_254,VH_81929,Mercedes,Eqc,Passenger,Petrol,3.7,2023,45.0,1080.0,24,16.0,Urban,8899.0,2218.0,598000.0,7.5,265.0,64.0,8,Chennai,True,Passenger,High,Mahindra E2O,67000.0,59.0,80.0,106788.0,26616.0,133404.0,Medium
FLEET_222,VH_21291,Maruti,Dzire,Suv,Petrol,6.7,2020,112.0,2688.0,24,55.0,Urban,23889.0,6048.0,398000.0,4.8,695.0,149.0,8,Delhi,True,Passenger,High,Hyundai E-Creta,171000.0,63.0,84.0,286668.0,72576.0,359244.0,High
FLEET_333,VH_52116,Ashok Leyland,Avatar,Truck,Diesel,6.7,2020,270.0,6750.0,25,114.0,Mixed,54554.0,15984.0,1228000.0,4.5,5827.0,456.0,5,Bangalore,False,Heavy Commercial,Low,Eicher Ev,442000.0,64.0,38.0,654648.0,191808.0,846456.0,High
FLEET_348,VH_25387,Maruti,Eeco,Passenger,Diesel,2.2,2024,115.0,2760.0,24,35.0,Urban,20845.0,6092.0,697000.0,8.5,258.0,165.0,9,Hyderabad,True,Passenger,High,Maruti E-Swift,169000.0,43.0,88.0,250140.0,73104.0,323244.0,High
FLEET_239,VH_68972,Force,Traveller,Delivery Van,Diesel,3.2,2023,201.0,5025.0,25,65.0,Urban,32196.0,10049.0,923000.0,7.5,910.0,271.0,9,Kolkata,True,Light Commercial,Medium,Tata Ace Ev,233000.0,51.0,57.0,386352.0,120588.0,506940.0,High
FLEET_373,VH_91074,Maruti,Celerio,Delivery Van,Diesel,10.3,2016,144.0,3744.0,26,64.0,Rural,19010.0,5537.0,358000.0,1.6,772.0,227.0,5,Mumbai,True,Light Commercial,Low,Tata Winger Ev,133000.0,63.0,54.0,228120.0,66444.0,294564.0,Critical
FLEET_328,VH_24017,Toyota,Fortuner,Crossover,Petrol,7.7,2019,106.0,2544.0,24,28.0,Mixed,23119.0,5497.0,623000.0,4.2,568.0,157.0,6,Delhi,True,Passenger,Medium,Hyundai E-Creta,174000.0,50.0,76.0,277428.0,65964.0,343392.0,Critical
FLEET_373,VH_72835,Mercedes,Glc,Suv,Petrol,9.8,2017,121.0,2783.0,23,33.0,Urban,21695.0,6818.0,456000.0,2.1,638.0,167.0,6,Bangalore,True,Passenger,High,Skoda E-Slavia,149000.0,64.0,83.0,260340.0,81816.0,342156.0,Critical
FLEET_329,VH_81380,Mahindra,Bolero,Delivery Van,Diesel,8.7,2018,83.0,2158.0,26,41.0,Mixed,11497.0,4048.0,432000.0,3.0,638.0,113.0,6,Hyderabad,True,Light Commercial,Medium,Mahindra Ev,95000.0,61.0,58.0,137964.0,48576.0,186540.0,High
FLEET_297,VH_69770,Scania,G410,Truck,Diesel,9.5,2017,316.0,8216.0,26,122.0,Highway,65346.0,18161.0,1459000.0,2.1,8269.0,486.0,5,Jaipur,False,Heavy Commercial,Low,Scania Ev,552000.0,54.0,19.0,784152.0,217932.0,1002084.0,High
FLEET_388,VH_96808,Tata,Nexon,Passenger,Petrol,9.8,2017,52.0,1300.0,25,19.0,Urban,10777.0,2950.0,199000.0,2.1,241.0,74.0,9,Delhi,True,Passenger,Medium,Kia E-Seltos,94000.0,64.0,76.0,129324.0,35400.0,164724.0,High
FLEET_177,VH_82168,Maruti,Celerio,Delivery Van,Diesel,10.8,2016,142.0,3550.0,25,37.0,Urban,17177.0,7360.0,207000.0,1.4,792.0,192.0,8,Jaipur,True,Light Commercial,Medium,Tata Winger Ev,153000.0,58.0,66.0,206124.0,88320.0,294444.0,Critical
FLEET_148,VH_14542,Toyota,Fortuner,Crossover,Diesel,7.8,2019,95.0,2185.0,23,30.0,Mixed,13743.0,4546.0,672000.0,4.1,655.0,140.0,5,Ahmedabad,True,Passenger,Medium,Hyundai E-Oniq,98000.0,47.0,50.0,164916.0,54552.0,219468.0,Critical
FLEET_272,VH_54099,Ashok Leyland,Dost,Three-Wheeler,Cng,7.5,2019,40.0,1000.0,25,14.0,Urban,2032.0,1444.0,38000.0,3.8,287.0,60.0,8,Delhi,True,L3 Category,High,Ashok Leyland Ev,21000.0,75.0,86.0,24384.0,17328.0,41712.0,High
FLEET_014,VH_63666,Tata,Indica,Truck,Cng,8.3,2018,248.0,6448.0,26,86.0,Mixed,43642.0,16766.0,1697000.0,3.6,8982.0,374.0,5,Kolkata,True,Heavy Commercial,Medium,Tata Prima Ev,370000.0,74.0,62.0,523704.0,201192.0,724896.0,Critical
FLEET_251,VH_93249,Maruti,Dzire,Suv,Petrol,11.3,2015,90.0,2160.0,24,39.0,Mixed,14969.0,4839.0,225000.0,1.4,692.0,112.0,7,Ahmedabad,True,Passenger,Medium,Hyundai E-Oniq,132000.0,50.0,65.0,179628.0,58068.0,237696.0,Critical
FLEET_383,VH_55228,Eicher,Pro 2099,Delivery Van,Diesel,5.1,2021,112.0,2800.0,25,39.0,Mixed,18529.0,4566.0,630000.0,5.9,780.0,162.0,8,Jaipur,True,Light Commercial,Medium,Tata Magic Ev,146000.0,64.0,64.0,222348.0,54792.0,277140.0,High
FLEET_017,VH_04442,Piaggio,Apé,Three-Wheeler,Cng,3.8,2023,26.0,650.0,25,8.0,Urban,1380.0,894.0,71000.0,7.1,302.0,60.0,9,Ahmedabad,True,L3 Category,High,Tvs Ev,12000.0,67.0,89.0,16560.0,10728.0,27288.0,Medium
FLEET_146,VH_69628,Mahindra,Verito,Delivery Van,Diesel,10.3,2016,104.0,2600.0,25,29.0,Urban,13731.0,4480.0,308000.0,1.5,1195.0,160.0,8,Kolkata,True,Light Commercial,Medium,Tata Magic Ev,115000.0,63.0,71.0,164772.0,53760.0,218532.0,Critical
FLEET_187,VH_57528,Tata,Lpt,Delivery Van,Cng,6.3,2020,115.0,2760.0,24,43.0,Urban,12699.0,4484.0,350000.0,5.4,694.0,167.0,7,Hyderabad,True,Light Commercial,High,Mahindra Ev,93000.0,61.0,97.0,152388.0,53808.0,206196.0,High
FLEET_144,VH_35564,Force,Traveller,Delivery Van,Diesel,6.9,2020,198.0,4950.0,25,96.0,Mixed,32820.0,10862.0,301000.0,4.9,617.0,298.0,6,Kolkata,True,Light Commercial,Medium,Tata Winger Ev,265000.0,50.0,43.0,393840.0,130344.0,524184.0,Critical
FLEET_239,VH_84483,Mercedes,Eqc,Sedan,Diesel,6.6,2020,106.0,2438.0,23,27.0,Mixed,16079.0,5995.0,533000.0,5.0,382.0,149.0,8,Pune,True,Passenger,Medium,Mahindra E2O,136000.0,64.0,69.0,192948.0,71940.0,264888.0,High
FLEET_205,VH_75680,Mahindra,Alfa,Sedan,Diesel,6.1,2020,122.0,2928.0,24,32.0,Mixed,20874.0,6688.0,355000.0,5.8,464.0,181.0,7,Jaipur,True,Passenger,Medium,Skoda E-Slavia,161000.0,59.0,55.0,250488.0,80256.0,330744.0,High
FLEET_242,VH_51028,Mahindra,Alfa,Sedan,Petrol,5.9,2021,104.0,2496.0,24,35.0,Urban,17762.0,4929.0,645000.0,5.5,433.0,132.0,9,Delhi,True,Passenger,High,Mercedes E-Glc,152000.0,59.0,92.0,213144.0,59148.0,272292.0,High
FLEET_011,VH_50416,Mahindra,Alfa,Delivery Van,Diesel,10.1,2016,169.0,4394.0,26,49.0,Urban,24633.0,7950.0,397000.0,1.7,1287.0,246.0,8,Chennai,True,Light Commercial,Medium,Maruti E-Eeco,188000.0,53.0,62.0,295596.0,95400.0,390996.0,Critical
FLEET_358,VH_02934,Tata,Nexon,Suv,Diesel,9.2,2017,80.0,1920.0,24,33.0,Urban,15615.0,3348.0,257000.0,2.7,461.0,100.0,10,Chennai,True,Passenger,Medium,Tata Nexon Ev,102000.0,50.0,64.0,187380.0,40176.0,227556.0,Critical
FLEET_180,VH_84842,Eicher,Pro 3015,Truck,Diesel,6.3,2020,327.0,7848.0,24,83.0,Highway,60925.0,20922.0,2484000.0,5.7,8545.0,519.0,4,Kolkata,False,Heavy Commercial,Low,Bharatbenz Ev,525000.0,44.0,23.0,731100.0,251064.0,982164.0,High
FLEET_139,VH_13042,Skoda,Slavia,Light Commercial,Petrol,9.0,2017,91.0,2093.0,23,23.0,Mixed,14705.0,4409.0,370000.0,2.6,1030.0,135.0,6,Kolkata,True,Light Commercial,Medium,Eicher Ev,103000.0,59.0,71.0,176460.0,52908.0,229368.0,Critical
FLEET_025,VH_73019,Tata,Prima,Truck,Cng,4.7,2022,251.0,6024.0,24,73.0,Highway,34604.0,15579.0,1315000.0,7.0,8405.0,375.0,6,Jaipur,True,Heavy Commercial,Medium,Ashok Leyland Ev,329000.0,74.0,71.0,415248.0,186948.0,602196.0,Critical
FLEET_387,VH_74795,Toyota,Innova,Sedan,Petrol,3.8,2023,93.0,2325.0,25,26.0,Urban,19301.0,5067.0,698000.0,7.9,375.0,115.0,6,Ahmedabad,True,Passenger,High,Toyota E-Innova,133000.0,72.0,93.0,231612.0,60804.0,292416.0,High
FLEET_374,VH_24635,Eicher,Pro 2099,Delivery Van,Cng,7.7,2019,142.0,3408.0,24,44.0,Mixed,13594.0,7451.0,627000.0,4.1,1165.0,224.0,5,Nagpur,True,Light Commercial,High,Tata Ace Ev,106000.0,74.0,80.0,163128.0,89412.0,252540.0,Critical
FLEET_015,VH_27188,Maruti,Eeco,Delivery Van,Diesel,7.9,2019,157.0,3768.0,24,43.0,Mixed,22383.0,5708.0,635000.0,3.9,1340.0,223.0,5,Kolkata,True,Light Commercial,Medium,Maruti E-Eeco,188000.0,46.0,61.0,268596.0,68496.0,337092.0,Critical
FLEET_217,VH_49246,Hyundai,Creta,Passenger,Petrol,5.6,2021,48.0,1152.0,24,20.0,Urban,9546.0,2271.0,544000.0,6.1,433.0,66.0,8,Hyderabad,True,Passenger,High,Toyota E-Innova,81000.0,72.0,81.0,114552.0,27252.0,141804.0,High
FLEET_383,VH_96632,Skoda,Slavia,Minivan,Diesel,5.0,2021,95.0,2470.0,26,46.0,Urban,13403.0,4900.0,437000.0,6.4,825.0,124.0,6,Jaipur,True,Light Commercial,High,Mahindra Ev,110000.0,44.0,76.0,160836.0,58800.0,219636.0,High
FLEET_396,VH_45147,Mahindra,Scorpio,Sedan,Petrol,8.5,2018,119.0,2737.0,23,56.0,Mixed,23024.0,4945.0,435000.0,3.2,500.0,152.0,6,Ahmedabad,True,Passenger,Medium,Hyundai E-Creta,194000.0,64.0,70.0,276288.0,59340.0,335628.0,Critical
